,date,MG,FL,OD,VS,SJ,PEAK
0,2022-01-01 00:00:00,23999.582,27466.82,35610.93,26307.998,30578.281,53106.637
1,2022-01-01 01:00:00,23999.582,27466.82,35610.93,26307.998,30578.281,53106.637
2,2022-01-01 02:00:00,23999.582,27466.82,35610.93,26307.998,30578.281,53106.637
3,2022-01-01 03:00:00,23999.582,27466.82,35610.93,26307.998,30578.281,53106.637
4,2022-01-01 04:00:00,23999.582,27466.82,35610.93,26307.998,30578.281,53106.637
5,2022-01-01 05:00:00,23999.582,27466.82,35610.93,26307.998,30578.281,53106.637
6,2022-01-01 06:00:00,23999.582,27466.82,35610.93,26307.998,30578.281,53106.637
7,2022-01-01 07:00:00,23999.582,27466.82,35610.93,26307.998,30578.281,53106.637
8,2022-01-01 08:00:00,23999.582,27466.82,35610.93,26307.998,30578.281,53106.637
9,2022-01-01 09:00:00,23999.582,27466.82,35610.93,26307.998,30578.281,53106.637
10,2022-01-01 10:00:00,23999.582,27466.82,35610.93,26307.998,30578.281,53106.637
11,2022-01-01 11:00:00,23999.582,27466.82,35610.93,26307.998,30578.281,53106.637
12,2022-01-01 12:00:00,23999.582,27466.82,35610.93,26307.998,30578.281,53106.637
13,2022-01-01 13:00:00,23999.582,27466.82,35610.93,26307.998,30578.281,53106.637
14,2022-01-01 14:00:00,23999.582,27466.82,35610.93,26307.998,30578.281,53106.637
15,2022-01-01 15:00:00,23999.69,27467.754,35612.93,26309.002,30579.646,53108.223
16,2022-01-01 16:00:00,24001.385,27468.508,35613.723,26310.697,30579.975,53110.88
17,2022-01-01 17:00:00,24004.293,27470.033,35614.098,26313.924,30582.021,53114.742
18,2022-01-01 18:00:00,24006.096,27470.033,35614.098,26313.994,30583.264,53114.742
19,2022-01-01 19:00:00,24008.01,27470.164,35614.098,26314.578,30583.264,53117.46
20,2022-01-01 20:00:00,24011.543,27471.99,35615.254,26315.717,30583.998,53120.406
21,2022-01-01 21:00:00,24013.775,27473.46,35616.1,26317.623,30584.28,53122.402
22,2022-01-01 22:00:00,24015.145,27474.275,35619.805,26318.26,30585.041,53122.74
23,2022-01-01 23:00:00,24015.91,27475.69,35621.074,26318.576,30585.041,53122.74
24,2022-01-02 00:00:00,24016.777,27480.648,35626.406,26323.02,30585.098,53131.543
25,2022-01-02 01:00:00,24016.973,27482.9,35629.895,26325.23,30585.863,53135.426
26,2022-01-02 02:00:00,24016.973,27483.186,35631.31,26325.479,30586.12,53136.473
27,2022-01-02 03:00:00,24016.973,27483.186,35638.86,26325.777,30586.979,53139.11
28,2022-01-02 04:00:00,24017.1,27483.186,35645.496,26325.953,30590.23,53146.484
29,2022-01-02 05:00:00,24015.91,27476.377,35623.305,26318.576,30585.041,53122.74
30,2022-01-02 06:00:00,24015.91,27476.377,35623.586,26318.576,30585.041,53122.74
31,2022-01-02 07:00:00,24015.91,27476.377,35623.586,26318.816,30585.041,53122.74
32,2022-01-02 08:00:00,24015.91,27476.377,35623.586,26318.816,30585.041,53122.74
33,2022-01-02 09:00:00,24015.91,27476.377,35623.586,26318.816,30585.041,53122.74
34,2022-01-02 10:00:00,24015.91,27476.377,35623.586,26318.816,30585.041,53122.74
35,2022-01-02 11:00:00,24015.91,27476.377,35623.586,26318.816,30585.041,53122.74
36,2022-01-02 12:00:00,24015.91,27476.377,35623.586,26318.816,30585.041,53122.74
37,2022-01-02 13:00:00,24015.91,27476.377,35624.117,26318.816,30585.041,53123.707
38,2022-01-02 14:00:00,24015.91,27476.377,35626.406,26318.816,30585.041,53123.707
39,2022-01-02 15:00:00,24015.91,27476.377,35626.406,26318.816,30585.041,53124.668
40,2022-01-02 16:00:00,24015.91,27477.45,35626.406,26319.33,30585.041,53126.887
41,2022-01-02 17:00:00,24016.139,27478.316,35626.406,26321.092,30585.098,53126.887
42,2022-01-02 18:00:00,24016.652,27479.44,35626.406,26321.842,30585.098,53127.78
43,2022-01-02 19:00:00,24016.777,27480.648,35626.406,26322.873,30585.098,53129.184
44,2022-01-02 20:00:00,24016.973,27481.838,35627.965,26324.338,30585.863,53133.953
45,2022-01-02 21:00:00,24016.973,27483.186,35631.098,26325.479,30586.12,53135.586
46,2022-01-02 22:00:00,24016.973,27483.186,35633.703,26325.65,30586.12,53137.07
47,2022-01-02 23:00:00,24016.973,27483.186,35641.56,26325.777,30588.162,53142.258
48,2022-01-03 00:00:00,24017.955,27483.723,35649.49,26326.375,30590.578,53149.934
49,2022-01-03 01:00:00,24018.32,27485.266,35651.582,26328.016,30591.49,53150.277
50,2022-01-03 02:00:00,24020.31,27489.367,35652.195,26330.592,30591.803,53152.098
51,2022-01-03 03:00:00,24023.26,27492.9,35653.332,26332.256,30592.484,53154.45
52,2022-01-03 04:00:00,24024.326,27496.965,35653.746,26334.734,30592.57,53159.79
53,2022-01-03 05:00:00,24025.562,27501.186,35653.746,26337.82,30592.57,53163.477
