date,MG,FL,OD,VS,SJ
2013-01-01 00:00:00,11865.519,13059.709,16918.0,12746.414,14370.179
2013-01-01 01:00:00,11865.519,13060.104,16918.068,12746.464,14370.747
2013-01-01 02:00:00,11865.519,13060.104,16918.068,12746.464,14371.179
2013-01-01 03:00:00,11865.519,13060.104,16918.068,12746.489,14373.695
2013-01-01 04:00:00,11865.519,13060.143,16918.068,12746.489,14375.557
2013-01-01 05:00:00,11865.519,13060.39,16918.404,12746.594,14376.101
2013-01-01 06:00:00,11865.519,13060.631,16918.404,12746.645,14376.745
2013-01-01 07:00:00,11865.519,13060.631,16918.404,12746.711,14377.339
2013-01-01 08:00:00,11865.519,13060.885,16918.736,12746.7705,14378.5
2013-01-01 09:00:00,11865.519,13060.885,16918.736,12747.034,14378.5
2013-01-01 10:00:00,11865.651,13061.164,16918.736,12747.151,14378.67
2013-01-01 11:00:00,11865.651,13061.198,16918.736,12747.311,14379.401
2013-01-01 12:00:00,11865.651,13061.406,16919.105,12747.397,14379.921
2013-01-01 13:00:00,11865.741,13061.406,16919.86,12747.397,14380.242
2013-01-01 14:00:00,11865.741,13061.406,16919.86,12747.397,14380.242
2013-01-01 15:00:00,11865.741,13061.406,16919.86,12747.397,14380.3545
2013-01-01 16:00:00,11865.741,13061.406,16919.926,12747.397,14380.592
2013-01-01 17:00:00,11865.741,13061.406,16920.266,12747.397,14381.973
2013-01-01 18:00:00,11865.741,13061.406,16920.266,12747.397,14382.123
2013-01-01 19:00:00,11865.741,13061.406,16920.266,12747.397,14382.123
2013-01-01 20:00:00,11865.741,13061.406,16920.266,12747.397,14383.286
2013-01-01 21:00:00,11865.741,13061.532,16920.266,12747.397,14383.286
2013-01-01 22:00:00,11865.741,13061.532,16920.266,12747.397,14383.286
2013-01-01 23:00:00,11865.741,13061.532,16920.266,12747.397,14383.465
2013-01-02 00:00:00,11865.741,13061.532,16920.266,12747.397,14383.762
2013-01-02 01:00:00,11865.741,13061.532,16920.266,12747.397,14385.008
2013-01-02 02:00:00,11865.741,13061.532,16920.266,12747.397,14385.371
2013-01-02 03:00:00,11865.741,13061.532,16920.266,12747.397,14385.792
2013-01-02 04:00:00,11865.741,13061.532,16920.266,12747.397,14385.792
2013-01-02 05:00:00,11865.741,13061.532,16920.266,12747.397,14385.792
2013-01-02 06:00:00,11865.741,13061.532,16920.266,12747.397,14385.792
2013-01-02 07:00:00,11865.741,13061.532,16920.266,12747.397,14385.792
2013-01-02 08:00:00,11865.741,13061.532,16920.266,12747.397,14385.792
2013-01-02 09:00:00,11865.741,13061.532,16920.266,12747.397,14385.792
2013-01-02 10:00:00,11865.741,13061.532,16920.266,12747.397,14385.792
2013-01-02 11:00:00,11865.741,13061.532,16920.266,12747.397,14385.792
2013-01-02 12:00:00,11865.741,13061.532,16920.266,12747.397,14385.792
2013-01-02 13:00:00,11865.741,13061.532,16920.266,12747.397,14385.792
2013-01-02 14:00:00,11865.741,13061.532,16920.266,12747.397,14385.792
2013-01-02 15:00:00,11865.741,13061.532,16920.266,12747.397,14385.792
2013-01-02 16:00:00,11865.741,13061.532,16920.266,12747.397,14385.792
2013-01-02 17:00:00,11865.741,13061.532,16920.266,12747.397,14385.792
2013-01-02 18:00:00,11865.741,13061.532,16920.266,12747.397,14386.04
2013-01-02 19:00:00,11865.741,13061.532,16920.266,12747.397,14386.04
2013-01-02 20:00:00,11865.741,13061.532,16920.266,12747.397,14386.04
2013-01-02 21:00:00,11865.741,13062.532,16920.266,12747.528,14386.04
2013-01-02 22:00:00,11866.459,13064.663,16920.266,12747.582,14386.04
2013-01-02 23:00:00,11867.748,13066.731,16920.424,12748.064,14386.223
2013-01-03 00:00:00,11869.088,13069.523,16922.895,12749.845,14386.752
2013-01-03 01:00:00,11870.64,13072.04,16924.906,12751.664,14387.453
2013-01-03 02:00:00,11871.482,13074.655,16925.613,12753.795,14389.013
2013-01-03 03:00:00,11872.208,13077.159,16927.064,12755.582,14391.732
2013-01-03 04:00:00,11873.044,13079.874,16928.736,12757.05,14393.409
2013-01-03 05:00:00,11873.351,13080.719,16929.518,12757.499,14395.13
2013-01-03 06:00:00,11873.351,13080.719,16929.617,12757.928,14395.287
2013-01-03 07:00:00,11873.351,13080.719,16929.725,12758.312,14395.426
2013-01-03 08:00:00,11873.351,13080.809,16930.037,12758.574,14395.904
2013-01-03 09:00:00,11874.336,13082.314,16933.453,12760.811,14397.887
2013-01-03 10:00:00,11875.052,13082.969,16935.195,12762.446,14398.29
2013-01-03 11:00:00,11875.752,13083.464,16935.85,12762.666,14399.195
2013-01-03 12:00:00,11876.483,13085.538,16938.465,12763.718,14399.715
2013-01-03 13:00:00,11877.17,13086.237,16940.605,12764.929,14400.591
2013-01-03 14:00:00,11878.701,13086.601,16941.76,12765.863,14400.852
2013-01-03 15:00:00,11879.966,13087.732,16943.666,12766.354,14402.688
2013-01-03 16:00:00,11879.973,13089.602,16944.783,12766.354,14402.688
2013-01-03 17:00:00,11880.244,13090.349,16945.836,12766.463,14402.688
2013-01-03 18:00:00,11880.405,13090.662,16946.715,12767.224,14402.688
2013-01-03 19:00:00,11880.61,13090.662,16947.318,12767.224,14402.688
2013-01-03 20:00:00,11880.822,13090.92,16947.643,12767.224,14402.688
2013-01-03 21:00:00,11880.969,13090.969,16948.44,12767.259,14402.841
2013-01-03 22:00:00,11880.969,13091.028,16948.477,12767.259,14403.1455
2013-01-03 23:00:00,11880.969,13091.028,16948.477,12767.259,14403.603
2013-01-04 00:00:00,11880.969,13091.028,16948.477,12767.259,14403.665
2013-01-04 01:00:00,11880.969,13091.33,16948.86,12767.415,14405.272
2013-01-04 02:00:00,11880.969,13091.47,16950.377,12767.434,14406.199
2013-01-04 03:00:00,11881.391,13091.805,16952.334,12767.839,14407.072
2013-01-04 04:00:00,11882.114,13092.101,16956.033,12768.957,14407.84
2013-01-04 05:00:00,11882.8125,13092.769,16960.15,12769.95,14409.152
2013-01-04 06:00:00,11883.566,13095.105,16965.78,12772.275,14410.901
2013-01-04 07:00:00,11884.234,13095.73,16969.404,12774.044,14412.068
2013-01-04 08:00:00,11884.234,13095.73,16969.559,12774.148,14412.58
2013-01-04 09:00:00,11884.234,13095.761,16969.559,12774.148,14413.144
2013-01-04 10:00:00,11884.234,13095.761,16969.559,12774.148,14413.76
2013-01-04 11:00:00,11884.234,13095.761,16969.559,12774.148,14415.001
2013-01-04 12:00:00,11884.234,13095.761,16969.559,12774.148,14416.901
2013-01-04 13:00:00,11884.234,13095.761,16969.559,12774.148,14417.848
2013-01-04 14:00:00,11884.234,13095.761,16969.559,12774.148,14417.848
2013-01-04 15:00:00,11884.234,13095.761,16969.559,12774.148,14417.848
2013-01-04 16:00:00,11884.234,13095.761,16969.559,12774.148,14417.848
2013-01-04 17:00:00,11884.234,13095.761,16969.559,12774.148,14417.848
2013-01-04 18:00:00,11884.234,13095.761,16969.559,12774.148,14417.848
2013-01-04 19:00:00,11884.234,13095.761,16969.559,12774.148,14417.848
2013-01-04 20:00:00,11884.234,13095.761,16969.559,12774.148,14417.848
2013-01-04 21:00:00,11884.234,13095.761,16969.559,12774.148,14417.848
2013-01-04 22:00:00,11884.234,13095.761,16969.559,12774.148,14417.848
2013-01-04 23:00:00,11884.234,13095.761,16969.559,12774.148,14417.848
2013-01-05 00:00:00,11884.234,13095.761,16969.559,12774.148,14417.848
2013-01-05 01:00:00,11884.234,13095.761,16969.559,12774.148,14417.848
2013-01-05 02:00:00,11884.234,13096.211,16969.559,12774.148,14418.183
2013-01-05 03:00:00,11884.234,13096.822,16969.559,12774.148,14418.934
2013-01-05 04:00:00,11884.234,13097.551,16969.559,12774.319,14419.573
2013-01-05 05:00:00,11884.234,13097.677,16969.559,12774.804,14420.159
2013-01-05 06:00:00,11884.234,13097.677,16969.559,12774.804,14421.96
2013-01-05 07:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-05 08:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-05 09:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-05 10:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-05 11:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-05 12:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-05 13:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-05 14:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-05 15:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-05 16:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-05 17:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-05 18:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-05 19:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-05 20:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-05 21:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-05 22:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-05 23:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-06 00:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
2013-01-06 01:00:00,11884.234,13097.889,16969.559,12774.804,14423.037
