#Flatbreen, 78.19.0, Vindretning, time			
Tidspunkt	Vindretning (°)	Korrigert	Kontrollert
2006-01-01 00:00:00Z	47,71667	0	1
2006-01-01 01:00:00Z	87,53333	0	1
2006-01-01 02:00:00Z	215,65	0	1
2006-01-01 03:00:00Z	277,5233	0	1
2006-01-01 04:00:00Z	180,7892	0	1
2006-01-01 05:00:00Z	68,34	0	1
2006-01-01 06:00:00Z	17,18667	0	1
2006-01-01 07:00:00Z	108955	0	1
2006-01-01 08:00:00Z	34,75667	0	1
2006-01-01 09:00:00Z	8,336667	0	1
2006-01-01 10:00:00Z	10,69333	0	1
2006-01-01 11:00:00Z	11,53667	0	1
2006-01-01 12:00:00Z	5,670833	0	1
2006-01-01 13:00:00Z	43,5975	0	1
2006-01-01 14:00:00Z	32,98917	0	1
2006-01-01 15:00:00Z	64,53333	0	1
2006-01-01 16:00:00Z	157,3558	0	1
2006-01-01 17:00:00Z	220,0158	0	1
2006-01-01 18:00:00Z	215,2517	0	1
2006-01-01 19:00:00Z	117,3017	0	1
2006-01-01 20:00:00Z	219,3842	0	1
2006-01-01 21:00:00Z	133,6058	0	1
2006-01-01 22:00:00Z	76,60083	0	1
2006-01-01 23:00:00Z	124,1917	0	1
2006-01-02 00:00:00Z	103,8025	0	1
2006-01-02 01:00:00Z	137,43	0	1
2006-01-02 02:00:00Z	266,7983	0	1
2006-01-02 03:00:00Z	104,6833	0	1
2006-01-02 04:00:00Z	272,5125	0	1
2006-01-02 05:00:00Z	240,3708	0	1
2006-01-02 06:00:00Z	259695	0	1
2006-01-02 07:00:00Z	313,1467	0	1
2006-01-02 08:00:00Z	292,4716	0	1
2006-01-02 09:00:00Z	182,29	0	1
2006-01-02 10:00:00Z	108315	0	1
2006-01-02 11:00:00Z	123,4167	0	1
2006-01-02 12:00:00Z	7,866667	0	1
2006-01-02 13:00:00Z	119,2642	0	1
2006-01-02 14:00:00Z	11,83333	0	1
2006-01-02 15:00:00Z	326,4375	0	1
2006-01-02 16:00:00Z	343,6158	0	1
2006-01-02 17:00:00Z	308,78	0	1
2006-01-02 18:00:00Z	312,0925	0	1
2006-01-02 19:00:00Z	278,4725	0	1
2006-01-02 20:00:00Z	269,6467	0	1
2006-01-02 21:00:00Z	143,0108	0	1
2006-01-02 22:00:00Z	16,58834	0	1
2006-01-02 23:00:00Z	14,96083	0	1
2006-01-03 00:00:00Z	14,20167	0	1
2006-01-03 01:00:00Z	50,79084	0	1
2006-01-03 02:00:00Z	277,7367	0	1
2006-01-03 03:00:00Z	243,5067	0	1
2006-01-03 04:00:00Z	165,4658	0	1
2006-01-03 05:00:00Z	185,6917	0	1
2006-01-03 06:00:00Z	66,35833	0	1
2006-01-03 07:00:00Z	278,8567	0	1
2006-01-03 08:00:00Z	286,6808	0	1
2006-01-03 09:00:00Z	250,7758	0	1
2006-01-03 10:00:00Z	273,9917	0	1
2006-01-03 11:00:00Z	142,1258	0	1
2006-01-03 12:00:00Z	130,7125	0	1
2006-01-03 13:00:00Z	200095	0	1
2006-01-03 14:00:00Z	224,9783	0	1
2006-01-03 15:00:00Z	342145	0	1
2006-01-03 16:00:00Z	306,1192	0	1
2006-01-03 17:00:00Z	122,31	0	1
2006-01-03 18:00:00Z	79,42333	0	1
2006-01-03 19:00:00Z	156825	0	1
2006-01-03 20:00:00Z	91975	0	1
2006-01-03 21:00:00Z	239,5008	0	1
2006-01-03 22:00:00Z	11,78333	0	1
2006-01-03 23:00:00Z	9,554167	0	1
2006-01-04 00:00:00Z	17,7625	0	1
2006-01-04 01:00:00Z	21,74	0	1
2006-01-04 02:00:00Z	21,35667	0	1
2006-01-04 03:00:00Z	20,3275	0	1
2006-01-04 04:00:00Z	14,33917	0	1
2006-01-04 05:00:00Z	124,8417	0	1
2006-01-04 06:00:00Z	13,02833	0	1
2006-01-04 07:00:00Z	10,33083	0	1
2006-01-04 08:00:00Z	10,12917	0	1
2006-01-04 09:00:00Z	178,1992	0	1
2006-01-04 10:00:00Z	271,7658	0	1
2006-01-04 11:00:00Z	334,8825	0	1
2006-01-04 12:00:00Z	251,3992	0	1
2006-01-04 13:00:00Z	180,8683	0	1
2006-01-04 14:00:00Z	124,0542	0	1
2006-01-04 15:00:00Z	105,4183	0	1
2006-01-04 16:00:00Z	124,5908	0	1
2006-01-04 17:00:00Z	147,8208	0	1
2006-01-04 18:00:00Z	7,946666	0	1
2006-01-04 19:00:00Z	9,665833	0	1
2006-01-04 20:00:00Z	11,46167	0	1
2006-01-04 21:00:00Z	9,938334	0	1
2006-01-04 22:00:00Z	48,54083	0	1
2006-01-04 23:00:00Z	115,3008	0	1
2006-01-05 00:00:00Z	13,6	0	1
2006-01-05 01:00:00Z	303395	0	1
2006-01-05 02:00:00Z	309,3133	0	1
2006-01-05 03:00:00Z	268,9292	0	1
2006-01-05 04:00:00Z	143,4358	0	1
2006-01-05 05:00:00Z	149,5092	0	1
2006-01-05 06:00:00Z	222,8067	0	1
2006-01-05 07:00:00Z	277,05	0	1
2006-01-05 08:00:00Z	280,4017	0	1
2006-01-05 09:00:00Z	275,3983	0	1
2006-01-05 10:00:00Z	302,0508	0	1
2006-01-05 11:00:00Z	89,29417	0	1
2006-01-05 12:00:00Z	94,78917	0	1
2006-01-05 13:00:00Z	216,0983	0	1
2006-01-05 14:00:00Z	104,2442	0	1
2006-01-05 15:00:00Z	57,9075	0	1
2006-01-05 16:00:00Z	90,9725	0	1
2006-01-05 17:00:00Z	32,53333	0	1
2006-01-05 18:00:00Z	74,84583	0	1
2006-01-05 19:00:00Z	102,3325	0	1
2006-01-05 20:00:00Z	52,79667	0	1
2006-01-05 21:00:00Z	72,91417	0	1
2006-01-05 22:00:00Z	68,84917	0	1
2006-01-05 23:00:00Z	87,0175	0	1
2006-01-06 00:00:00Z	75,71333	0	1
2006-01-06 01:00:00Z	113,8758	0	1
2006-01-06 02:00:00Z	128,15	0	1
2006-01-06 03:00:00Z	158,9	0	1
2006-01-06 04:00:00Z	70,66501	0	1
2006-01-06 05:00:00Z	54295	0	1
2006-01-06 06:00:00Z	37,7425	0	1
2006-01-06 07:00:00Z	69,28084	0	1
2006-01-06 08:00:00Z	65,22834	0	1
2006-01-06 09:00:00Z	188,9675	0	1
2006-01-06 10:00:00Z	91,9	0	1
2006-01-06 11:00:00Z	43,73333	0	1
2006-01-06 12:00:00Z	49,09917	0	1
2006-01-06 13:00:00Z	42,44167	0	1
2006-01-06 14:00:00Z	72925	0	1
2006-01-06 15:00:00Z	141,2475	0	1
2006-01-06 16:00:00Z	168,3967	0	1
2006-01-06 17:00:00Z	95,95667	0	1
2006-01-06 18:00:00Z	46,7225	0	1
2006-01-06 19:00:00Z	43,9425	0	1
2006-01-06 20:00:00Z	51,0725	0	1
2006-01-06 21:00:00Z	49,68	0	1
2006-01-06 22:00:00Z	58,06166	0	1
2006-01-06 23:00:00Z	107,3608	0	1
2006-01-07 00:00:00Z	173,6758	0	1
2006-01-07 01:00:00Z	195,7858	0	1
2006-01-07 02:00:00Z	102815	0	1
2006-01-07 03:00:00Z	141,7367	0	1
2006-01-07 04:00:00Z	112,8892	0	1
2006-01-07 05:00:00Z	233,8442	0	1
2006-01-07 06:00:00Z	218,1525	0	1
2006-01-07 07:00:00Z	199,0758	0	1
2006-01-07 08:00:00Z	63,09917	0	1
2006-01-07 09:00:00Z	40,65751	0	1
2006-01-07 10:00:00Z	35,27999	0	1
2006-01-07 11:00:00Z	48705	0	1
2006-01-07 12:00:00Z	245,6775	0	1
2006-01-07 13:00:00Z	58,24	0	1
2006-01-07 14:00:00Z	47115	0	1
2006-01-07 15:00:00Z	40,72667	0	1
2006-01-07 16:00:00Z	38,33667	0	1
2006-01-07 17:00:00Z	30,85167	0	1
2006-01-07 18:00:00Z	150,3017	0	1
2006-01-07 19:00:00Z	153,0083	0	1
2006-01-07 20:00:00Z	153,4241	0	1
2006-01-07 21:00:00Z	78,39916	0	1
2006-01-07 22:00:00Z	30,74	0	1
2006-01-07 23:00:00Z	169,8842	0	1
2006-01-08 00:00:00Z	89,76167	0	1
2006-01-08 01:00:00Z	31,7675	0	1
2006-01-08 02:00:00Z	36,94167	0	1
2006-01-08 03:00:00Z	147,1992	0	1
2006-01-08 04:00:00Z	128,7333	0	1
2006-01-08 05:00:00Z	278,0708	0	1
2006-01-08 06:00:00Z	271,6275	0	1
2006-01-08 07:00:00Z	119,6733	0	1
2006-01-08 08:00:00Z	282,7975	0	1
2006-01-08 09:00:00Z	185,4184	0	1
2006-01-08 10:00:00Z	10,79417	0	1
2006-01-08 11:00:00Z	7,254167	0	1
2006-01-08 12:00:00Z	71,78166	0	1
2006-01-08 13:00:00Z	12,1975	0	1
2006-01-08 14:00:00Z	44,27999	0	1
2006-01-08 15:00:00Z	80,66	0	1
2006-01-08 16:00:00Z	48,66083	0	1
2006-01-08 17:00:00Z	38,49917	0	1
2006-01-08 18:00:00Z	18,7825	0	1
2006-01-08 19:00:00Z	48,96	0	1
2006-01-08 20:00:00Z	53,52	0	1
2006-01-08 21:00:00Z	19,69917	0	1
2006-01-08 22:00:00Z	179585	0	1
2006-01-08 23:00:00Z	219,6125	0	1
2006-01-09 00:00:00Z	205,2342	0	1
2006-01-09 01:00:00Z	259,3425	0	1
2006-01-09 02:00:00Z	196,5383	0	1
2006-01-09 03:00:00Z	98,81167	0	1
2006-01-09 04:00:00Z	60,14917	0	1
2006-01-09 05:00:00Z	62,37583	0	1
2006-01-09 06:00:00Z	29,50917	0	1
2006-01-09 07:00:00Z	237,0533	0	1
2006-01-09 08:00:00Z	228215	0	1
2006-01-09 09:00:00Z	228,7867	0	1
2006-01-09 10:00:00Z	241,1408	0	1
2006-01-09 11:00:00Z	249,5392	0	1
2006-01-09 12:00:00Z	260,8667	0	1
2006-01-09 13:00:00Z	289,6225	0	1
2006-01-09 14:00:00Z	278,7575	0	1
2006-01-09 15:00:00Z	268,6725	0	1
2006-01-09 16:00:00Z	266,96	0	1
2006-01-09 17:00:00Z	260,6983	0	1
2006-01-09 18:00:00Z	252,2042	0	1
2006-01-09 19:00:00Z	238,0075	0	1
2006-01-09 20:00:00Z	238,2367	0	1
2006-01-09 21:00:00Z	246,5191	0	1
2006-01-09 22:00:00Z	253,0342	0	1
2006-01-09 23:00:00Z	240,8658	0	1
2006-01-10 00:00:00Z	230,9658	0	1
2006-01-10 01:00:00Z	233,2342	0	1
2006-01-10 02:00:00Z	228,8333	0	1
2006-01-10 03:00:00Z	222,5383	0	1
2006-01-10 04:00:00Z	220,1058	0	1
2006-01-10 05:00:00Z	222,1933	0	1
2006-01-10 06:00:00Z	214,1617	0	1
2006-01-10 07:00:00Z	219,0292	0	1
2006-01-10 08:00:00Z	222,18	0	1
2006-01-10 09:00:00Z	229625	0	1
2006-01-10 10:00:00Z	229,0858	0	1
2006-01-10 11:00:00Z	234,0617	0	1
2006-01-10 12:00:00Z	240,8825	0	1
2006-01-10 13:00:00Z	230,8075	0	1
2006-01-10 14:00:00Z	228,6367	0	1
2006-01-10 15:00:00Z	225,6992	0	1
2006-01-10 16:00:00Z	221,8158	0	1
2006-01-10 17:00:00Z	231,6825	0	1
2006-01-10 18:00:00Z	227,4667	0	1
2006-01-10 19:00:00Z	229,1775	0	1
2006-01-10 20:00:00Z	253,1708	0	1
2006-01-10 21:00:00Z	92,48333	0	1
2006-01-10 22:00:00Z	46,9325	0	1
2006-01-10 23:00:00Z	47	0	1
2006-01-11 00:00:00Z	161,8667	0	1
2006-01-11 01:00:00Z	269,4558	0	1
2006-01-11 02:00:00Z	225,5792	0	1
2006-01-11 03:00:00Z	228,2375	0	1
2006-01-11 04:00:00Z	232,7708	0	1
2006-01-11 05:00:00Z	225,5583	0	1
2006-01-11 06:00:00Z	221,3675	0	1
2006-01-11 07:00:00Z	225,0342	0	1
2006-01-11 08:00:00Z	221,6625	0	1
2006-01-11 09:00:00Z	218,4975	0	1
2006-01-11 10:00:00Z	213,0033	0	1
2006-01-11 11:00:00Z	215,9975	0	1
2006-01-11 12:00:00Z	215,1433	0	1
2006-01-11 13:00:00Z	226,76	0	1
2006-01-11 14:00:00Z	236,7042	0	1
2006-01-11 15:00:00Z	250,4258	0	1
2006-01-11 16:00:00Z	241,4533	0	1
2006-01-11 17:00:00Z	201,7642	0	1
2006-01-11 18:00:00Z	219,8425	0	1
2006-01-11 19:00:00Z	273,2	0	1
2006-01-11 20:00:00Z	233,4983	0	1
2006-01-11 21:00:00Z	201985	0	1
2006-01-11 22:00:00Z	247,2433	0	1
2006-01-11 23:00:00Z	243,0783	0	1
2006-01-12 00:00:00Z	239,9292	0	1
2006-01-12 01:00:00Z	236,0333	0	1
2006-01-12 02:00:00Z	278,8258	0	1
2006-01-12 03:00:00Z	278,0941	0	1
2006-01-12 04:00:00Z	236,6267	0	1
2006-01-12 05:00:00Z	218655	0	1
2006-01-12 06:00:00Z	243,8067	0	1
2006-01-12 07:00:00Z	241,1233	0	1
2006-01-12 08:00:00Z	255,41	0	1
2006-01-12 09:00:00Z	280	0	1
2006-01-12 10:00:00Z	273,2425	0	1
2006-01-12 11:00:00Z	235,1333	0	1
2006-01-12 12:00:00Z	230,7975	0	1
2006-01-12 13:00:00Z	221,2991	0	1
2006-01-12 14:00:00Z	213,7992	0	1
2006-01-12 15:00:00Z	206,9592	0	1
2006-01-12 16:00:00Z	213,0092	0	1
2006-01-12 17:00:00Z	222,5408	0	1
2006-01-12 18:00:00Z	217,3967	0	1
2006-01-12 19:00:00Z	205,8917	0	1
2006-01-12 20:00:00Z	209,0092	0	1
2006-01-12 21:00:00Z	229,9075	0	1
2006-01-12 22:00:00Z	229,6741	0	1
2006-01-12 23:00:00Z	230,8733	0	1
2006-01-13 00:00:00Z	226435	0	1
2006-01-13 01:00:00Z	220,6317	0	1
2006-01-13 02:00:00Z	221	0	1
2006-01-13 03:00:00Z	221	0	1
2006-01-13 04:00:00Z	220,6667	0	1
2006-01-13 05:00:00Z	221	0	1
2006-01-13 06:00:00Z	221	0	1
2006-01-13 07:00:00Z	221	0	1
2006-01-13 08:00:00Z	221,1667	0	1
2006-01-13 09:00:00Z	221	0	1
2006-01-13 10:00:00Z	235,7425	0	1
2006-01-13 11:00:00Z	241,5908	0	1
2006-01-13 12:00:00Z	244,6642	0	1
2006-01-13 13:00:00Z	244265	0	1
2006-01-13 14:00:00Z	231,5267	0	1
2006-01-13 15:00:00Z	239445	0	1
2006-01-13 16:00:00Z	224,3983	0	1
2006-01-13 17:00:00Z	227,7542	0	1
2006-01-13 18:00:00Z	251975	0	1
2006-01-13 19:00:00Z	286,2192	0	1
2006-01-13 20:00:00Z	296,7525	0	1
2006-01-13 21:00:00Z	250,8475	0	1
2006-01-13 22:00:00Z	248,8483	0	1
2006-01-13 23:00:00Z	241735	0	1
2006-01-14 00:00:00Z	234,4625	0	1
2006-01-14 01:00:00Z	245,9392	0	1
2006-01-14 02:00:00Z	241,9625	0	1
2006-01-14 03:00:00Z	243,5992	0	1
2006-01-14 04:00:00Z	240,7733	0	1
2006-01-14 05:00:00Z	236,1625	0	1
2006-01-14 06:00:00Z	246,1908	0	1
2006-01-14 07:00:00Z	264,6175	0	1
2006-01-14 08:00:00Z	227,0425	0	1
2006-01-14 09:00:00Z	276,0433	0	1
2006-01-14 10:00:00Z	247,2942	0	1
2006-01-14 11:00:00Z	243,1833	0	1
2006-01-14 12:00:00Z	236,7583	0	1
2006-01-14 13:00:00Z	244,11	0	1
2006-01-14 14:00:00Z	237,1392	0	1
2006-01-14 15:00:00Z	251,26	0	1
2006-01-14 16:00:00Z	242,6083	0	1
2006-01-14 17:00:00Z	241,9125	0	1
2006-01-14 18:00:00Z	246,0317	0	1
2006-01-14 19:00:00Z	314,9258	0	1
2006-01-14 20:00:00Z	281,3867	0	1
2006-01-14 21:00:00Z	239435	0	1
2006-01-14 22:00:00Z	320,3991	0	1
2006-01-14 23:00:00Z	155,6475	0	1
2006-01-15 00:00:00Z	137,9208	0	1
2006-01-15 01:00:00Z	71,17583	0	1
2006-01-15 02:00:00Z	172,7192	0	1
2006-01-15 03:00:00Z	95,46	0	1
2006-01-15 04:00:00Z	83,57333	0	1
2006-01-15 05:00:00Z	93,91084	0	1
2006-01-15 06:00:00Z	121545	0	1
2006-01-15 07:00:00Z	99,98083	0	1
2006-01-15 08:00:00Z	214,2267	0	1
2006-01-15 09:00:00Z	209,7375	0	1
2006-01-15 10:00:00Z	160,9017	0	1
2006-01-15 11:00:00Z	185,8483	0	1
2006-01-15 12:00:00Z	205,8525	0	1
2006-01-15 13:00:00Z	209,4992	0	1
2006-01-15 14:00:00Z	240,6875	0	1
2006-01-15 15:00:00Z	226,2158	0	1
2006-01-15 16:00:00Z	220,8567	0	1
2006-01-15 17:00:00Z	233,9117	0	1
2006-01-15 18:00:00Z	243,7733	0	1
2006-01-15 19:00:00Z	243,32	0	1
2006-01-15 20:00:00Z	207,8058	0	1
2006-01-15 21:00:00Z	257,6617	0	1
2006-01-15 22:00:00Z	276,4134	0	1
2006-01-15 23:00:00Z	193,3308	0	1
2006-01-16 00:00:00Z	153,3967	0	1
2006-01-16 01:00:00Z	217,3658	0	1
2006-01-16 02:00:00Z	253,3325	0	1
2006-01-16 03:00:00Z	130,2683	0	1
2006-01-16 04:00:00Z	98,31166	0	1
2006-01-16 05:00:00Z	107,6992	0	1
2006-01-16 06:00:00Z	156,1633	0	1
2006-01-16 07:00:00Z	81,3025	0	1
2006-01-16 08:00:00Z	189,5158	0	1
2006-01-16 09:00:00Z	173,25	0	1
2006-01-16 10:00:00Z	196,22	0	1
2006-01-16 11:00:00Z	143,4133	0	1
2006-01-16 12:00:00Z	269975	0	1
2006-01-16 13:00:00Z	233,0017	0	1
2006-01-16 14:00:00Z	198,6292	0	1
2006-01-16 15:00:00Z	101,1925	0	1
2006-01-16 16:00:00Z	179,4308	0	1
2006-01-16 17:00:00Z	132,7208	0	1
2006-01-16 18:00:00Z	119,6833	0	1
2006-01-16 19:00:00Z	89,0725	0	1
2006-01-16 20:00:00Z	129,5125	0	1
2006-01-16 21:00:00Z	131,8863	0	1
2006-01-16 22:00:00Z	120,2188	0	1
2006-01-16 23:00:00Z	156,4592	0	1
2006-01-17 00:00:00Z	115,8267	0	1
2006-01-17 01:00:00Z	98,21292	0	1
2006-01-17 02:00:00Z	117,9854	0	1
2006-01-17 03:00:00Z	202,6409	0	1
2006-01-17 04:00:00Z	108,4292	0	1
2006-01-17 05:00:00Z	122,1917	0	1
2006-01-17 06:00:00Z	103,0608	0	1
2006-01-17 07:00:00Z	77695	0	1
2006-01-17 08:00:00Z	75,82417	0	1
2006-01-17 09:00:00Z	54,81417	0	1
2006-01-17 10:00:00Z	65,02917	0	1
2006-01-17 11:00:00Z	100,9908	0	1
2006-01-17 12:00:00Z	122,6658	0	1
2006-01-17 13:00:00Z	81,63	0	1
2006-01-17 14:00:00Z	116,2933	0	1
2006-01-17 15:00:00Z	64,91167	0	1
2006-01-17 16:00:00Z	66,60333	0	1
2006-01-17 17:00:00Z	66,8175	0	1
2006-01-17 18:00:00Z	79,01417	0	1
2006-01-17 19:00:00Z	73,2925	0	1
2006-01-17 20:00:00Z	91,8175	0	1
2006-01-17 21:00:00Z	63355	0	1
2006-01-17 22:00:00Z	31,62667	0	1
2006-01-17 23:00:00Z	43,34084	0	1
2006-01-18 00:00:00Z	36,9875	0	1
2006-01-18 01:00:00Z	38,25	0	1
2006-01-18 02:00:00Z	37,44083	0	1
2006-01-18 03:00:00Z	23,01417	0	1
2006-01-18 04:00:00Z	19,85833	0	1
2006-01-18 05:00:00Z	27,90833	0	1
2006-01-18 06:00:00Z	32,25417	0	1
2006-01-18 07:00:00Z	88,30501	0	1
2006-01-18 08:00:00Z	93,18666	0	1
2006-01-18 09:00:00Z	145,3117	0	1
2006-01-18 10:00:00Z	124,2542	0	1
2006-01-18 11:00:00Z	92,50333	0	1
2006-01-18 12:00:00Z	113,1692	0	1
2006-01-18 13:00:00Z	124,1667	0	1
2006-01-18 14:00:00Z	149,2517	0	1
2006-01-18 15:00:00Z	147,3	0	1
2006-01-18 16:00:00Z	90,72334	0	1
2006-01-18 17:00:00Z	125,2183	0	1
2006-01-18 18:00:00Z	97,81834	0	1
2006-01-18 19:00:00Z	102,4508	0	1
2006-01-18 20:00:00Z	122,6025	0	1
2006-01-18 21:00:00Z	106,0367	0	1
2006-01-18 22:00:00Z	87,65334	0	1
2006-01-18 23:00:00Z	115,4733	0	1
2006-01-19 00:00:00Z	72,22167	0	1
2006-01-19 01:00:00Z	59,19417	0	1
2006-01-19 02:00:00Z	63,08833	0	1
2006-01-19 03:00:00Z	94,64084	0	1
2006-01-19 04:00:00Z	79,64249	0	1
2006-01-19 05:00:00Z	75,93667	0	1
2006-01-19 06:00:00Z	81,01917	0	1
2006-01-19 07:00:00Z	68,85334	0	1
2006-01-19 08:00:00Z	50,26917	0	1
2006-01-19 09:00:00Z	49,91	0	1
2006-01-19 10:00:00Z	55,30083	0	1
2006-01-19 11:00:00Z	60,87083	0	1
2006-01-19 12:00:00Z	34,60667	0	1
2006-01-19 13:00:00Z	26125	0	1
2006-01-19 14:00:00Z	25,34417	0	1
2006-01-19 15:00:00Z	29,55083	0	1
2006-01-19 16:00:00Z	26,52	0	1
2006-01-19 17:00:00Z	39,23417	0	1
2006-01-19 18:00:00Z	38,00583	0	1
2006-01-19 19:00:00Z	46,35667	0	1
2006-01-19 20:00:00Z	48,46833	0	1
2006-01-19 21:00:00Z	48,15833	0	1
2006-01-19 22:00:00Z	44,73167	0	1
2006-01-19 23:00:00Z	46035	0	1
2006-01-20 00:00:00Z	48,40833	0	1
2006-01-20 01:00:00Z	49,69667	0	1
2006-01-20 02:00:00Z	42,05833	0	1
2006-01-20 03:00:00Z	41,55167	0	1
2006-01-20 04:00:00Z	36,46528	0	1
2006-01-20 05:00:00Z	48,78264	0	1
2006-01-20 06:00:00Z	77,34917	0	1
2006-01-20 07:00:00Z	100,1315	0	1
2006-01-20 08:00:00Z	112349	0	1
2006-01-20 09:00:00Z	114,8935	0	1
2006-01-20 10:00:00Z	86,83542	0	1
2006-01-20 11:00:00Z	127,7076	0	1
2006-01-20 12:00:00Z	94,92931	0	1
2006-01-20 13:00:00Z	60,4068	0	1
2006-01-20 14:00:00Z	86,63819	0	1
2006-01-20 15:00:00Z	75,47903	0	1
2006-01-20 16:00:00Z	92,42195	0	1
2006-01-20 17:00:00Z	85,91792	0	1
2006-01-20 18:00:00Z	58,28638	0	1
2006-01-20 19:00:00Z	47,9668	0	1
2006-01-20 20:00:00Z	45,43166	0	1
2006-01-20 21:00:00Z	35,66861	0	1
2006-01-20 22:00:00Z		0	1
2006-01-20 23:00:00Z		0	1
2006-01-21 00:00:00Z	39,05042	0	1
2006-01-21 01:00:00Z	41,20125	0	1
2006-01-21 02:00:00Z	50,36805	0	1
2006-01-21 03:00:00Z	69,78361	0	1
2006-01-21 04:00:00Z	198,5338	0	1
2006-01-21 05:00:00Z	83,39055	0	1
2006-01-21 06:00:00Z	218,9837	0	1
2006-01-21 07:00:00Z	300319	0	1
2006-01-21 08:00:00Z	274,1038	0	1
2006-01-21 09:00:00Z	271,1336	0	1
2006-01-21 10:00:00Z	276,9878	0	1
2006-01-21 11:00:00Z	227,6778	0	1
2006-01-21 12:00:00Z	201	0	1
2006-01-21 13:00:00Z	201	0	1
2006-01-21 14:00:00Z	201	0	1
2006-01-21 15:00:00Z	201,0168	0	1
2006-01-21 16:00:00Z	201,6665	0	1
2006-01-21 17:00:00Z	202	0	1
2006-01-21 18:00:00Z	202	0	1
2006-01-21 19:00:00Z	202	0	1
2006-01-21 20:00:00Z	202	0	1
2006-01-21 21:00:00Z	202	0	1
2006-01-21 22:00:00Z	201,9832	0	1
2006-01-21 23:00:00Z	201,3335	0	1
2006-01-22 00:00:00Z	201	0	1
2006-01-22 01:00:00Z	201,0168	0	1
2006-01-22 02:00:00Z	202,4396	0	1
2006-01-22 03:00:00Z	233,0878	0	1
2006-01-22 04:00:00Z	293981	0	1
2006-01-22 05:00:00Z	279,3722	0	1
2006-01-22 06:00:00Z	323,9749	0	1
2006-01-22 07:00:00Z	305,6274	0	1
2006-01-22 08:00:00Z	276,7484	0	1
2006-01-22 09:00:00Z	266,5063	0	1
2006-01-22 10:00:00Z	280,4077	0	1
2006-01-22 11:00:00Z	267,3354	0	1
2006-01-22 12:00:00Z	242,6526	0	1
2006-01-22 13:00:00Z	235,3671	0	1
2006-01-22 14:00:00Z	236,5011	0	1
2006-01-22 15:00:00Z	243,8837	0	1
2006-01-22 16:00:00Z	255,5136	0	1
2006-01-22 17:00:00Z	254,1357	0	1
2006-01-22 18:00:00Z	256,2146	0	1
2006-01-22 19:00:00Z	254,6872	0	1
2006-01-22 20:00:00Z	265,9131	0	1
2006-01-22 21:00:00Z	269617	0	1
2006-01-22 22:00:00Z	265,95	0	1
2006-01-22 23:00:00Z	263,4206	0	1
2006-01-23 00:00:00Z	278,6128	0	1
2006-01-23 01:00:00Z	284,6475	0	1
2006-01-23 02:00:00Z	270,0029	0	1
2006-01-23 03:00:00Z	263,1975	0	1
2006-01-23 04:00:00Z	264,2708	0	1
2006-01-23 05:00:00Z	257,5292	0	1
2006-01-23 06:00:00Z	254,8983	0	1
2006-01-23 07:00:00Z	269,5425	0	1
2006-01-23 08:00:00Z	269,2967	0	1
2006-01-23 09:00:00Z	255,4342	0	1
2006-01-23 10:00:00Z	256,7233	0	1
2006-01-23 11:00:00Z	243,1408	0	1
2006-01-23 12:00:00Z	234675	0	1
2006-01-23 13:00:00Z	233,8883	0	1
2006-01-23 14:00:00Z	240,0492	0	1
2006-01-23 15:00:00Z	237,0242	0	1
2006-01-23 16:00:00Z	237495	0	1
2006-01-23 17:00:00Z	230,6183	0	1
2006-01-23 18:00:00Z	222,8942	0	1
2006-01-23 19:00:00Z	225,6425	0	1
2006-01-23 20:00:00Z	224,6825	0	1
2006-01-23 21:00:00Z	226,8217	0	1
2006-01-23 22:00:00Z	233,1425	0	1
2006-01-23 23:00:00Z	218,0833	0	1
2006-01-24 00:00:00Z	221,0833	0	1
2006-01-24 01:00:00Z	242,75	0	1
2006-01-24 02:00:00Z	227	0	1
2006-01-24 03:00:00Z	232,6667	0	1
2006-01-24 04:00:00Z	248,5	0	1
2006-01-24 05:00:00Z	248,8333	0	1
2006-01-24 06:00:00Z	229,5833	0	1
2006-01-24 07:00:00Z	228	0	1
2006-01-24 08:00:00Z	230	0	1
2006-01-24 09:00:00Z	229,6667	0	1
2006-01-24 10:00:00Z	237,5	0	1
2006-01-24 11:00:00Z	235,25	0	1
2006-01-24 12:00:00Z	262,0833	0	1
2006-01-24 13:00:00Z	243,9167	0	1
2006-01-24 14:00:00Z	249,4167	0	1
2006-01-24 15:00:00Z	259,25	0	1
2006-01-24 16:00:00Z	297	0	1
2006-01-24 17:00:00Z	242,6667	0	1
2006-01-24 18:00:00Z	286	0	1
2006-01-24 19:00:00Z	304,1667	0	1
2006-01-24 20:00:00Z	288,0833	0	1
2006-01-24 21:00:00Z	293,25	0	1
2006-01-24 22:00:00Z	191,5	0	1
2006-01-24 23:00:00Z	315,8333	0	1
2006-01-25 00:00:00Z	243,1667	0	1
2006-01-25 01:00:00Z	165,25	0	1
2006-01-25 02:00:00Z	213,9167	0	1
2006-01-25 03:00:00Z	168,5	0	1
2006-01-25 04:00:00Z	119,5	0	1
2006-01-25 05:00:00Z	241,5	0	1
2006-01-25 06:00:00Z	317	0	1
2006-01-25 07:00:00Z	272,25	0	1
2006-01-25 08:00:00Z	280,4167	0	1
2006-01-25 09:00:00Z	118,3333	0	1
2006-01-25 10:00:00Z	175,25	0	1
2006-01-25 11:00:00Z	100,0833	0	1
2006-01-25 12:00:00Z	168,4167	0	1
