#Flatbreen, 78.19.0, Vindhastighet, time
Tidspunkt;Vindhastighet (m/s);Korrigert;Kontrollert
2007-11-20 19:00:00Z;0;0;1
2007-11-20 20:00:00Z;0;0;1
2007-11-20 21:00:00Z;0;0;1
2007-11-20 22:00:00Z;0;0;1
2007-11-20 23:00:00Z;0,082;0;1
2007-11-21 00:00:00Z;0,2346667;0;1
2007-11-21 01:00:00Z;0;0;1
2007-11-21 02:00:00Z;0,1;0;1
2007-11-21 03:00:00Z;1,033333;0;1
2007-11-21 04:00:00Z;0,2666667;0;1
2007-11-21 05:00:00Z;0,7003334;0;1
2007-11-21 06:00:00Z;1,483;0;1
2007-11-21 07:00:00Z;0;0;1
2007-11-21 08:00:00Z;0,5;0;1
2007-11-21 09:00:00Z;0;0;1
2007-11-21 10:00:00Z;0;0;1
2007-11-21 11:00:00Z;0;0;1
2007-11-21 12:00:00Z;0;0;1
2007-11-21 13:00:00Z;0,1333333;0;1
2007-11-21 14:00:00Z;0;0;1
2007-11-21 15:00:00Z;0,1166667;0;1
2007-11-21 16:00:00Z;1,401;0;1
2007-11-21 17:00:00Z;0,4823334;0;1
2007-11-21 18:00:00Z;0;0;1
2007-11-21 19:00:00Z;0;0;1
2007-11-21 20:00:00Z;0;0;1
2007-11-21 21:00:00Z;0,4593333;0;1
2007-11-21 22:00:00Z;0,024;0;1
2007-11-21 23:00:00Z;0;0;1
2007-11-22 00:00:00Z;0;0;1
2007-11-22 01:00:00Z;0;0;1
2007-11-22 02:00:00Z;0;0;1
2007-11-22 03:00:00Z;0;0;1
2007-11-22 04:00:00Z;0;0;1
2007-11-22 05:00:00Z;0;0;1
2007-11-22 06:00:00Z;0;0;1
2007-11-22 07:00:00Z;0;0;1
2007-11-22 08:00:00Z;0;0;1
2007-11-22 09:00:00Z;0;0;1
2007-11-22 10:00:00Z;0;0;1
2007-11-22 11:00:00Z;0;0;1
2007-11-22 12:00:00Z;0;0;1
2007-11-22 13:00:00Z;0;0;1
2007-11-22 14:00:00Z;0;0;1
2007-11-22 15:00:00Z;0;0;1
2007-11-22 16:00:00Z;0;0;1
2007-11-22 17:00:00Z;0;0;1
2007-11-22 18:00:00Z;0;0;1
2007-11-22 19:00:00Z;0;0;1
2007-11-22 20:00:00Z;0;0;1
2007-11-22 21:00:00Z;6,838333;0;1
2007-11-22 22:00:00Z;10,01267;0;1
2007-11-22 23:00:00Z;10,03533;0;1
2007-11-23 00:00:00Z;10,03133;0;1
2007-11-23 01:00:00Z;10,41933;0;1
2007-11-23 02:00:00Z;8,716001;0;1
2007-11-23 03:00:00Z;7,471667;0;1
2007-11-23 04:00:00Z;2,145;0;1
2007-11-23 05:00:00Z;5,067;0;1
2007-11-23 06:00:00Z;3,986;0;1
2007-11-23 07:00:00Z;1,687;0;1
2007-11-23 08:00:00Z;3,646667;0;1
2007-11-23 09:00:00Z;0,8726667;0;1
2007-11-23 10:00:00Z;0,3793333;0;1
2007-11-23 11:00:00Z;0,9076666;0;1
2007-11-23 12:00:00Z;2,123;0;1
2007-11-23 13:00:00Z;0,2166667;0;1
2007-11-23 14:00:00Z;2,345;0;1
2007-11-23 15:00:00Z;3,028666;0;1
2007-11-23 16:00:00Z;3,467;0;1
2007-11-23 17:00:00Z;2,165333;0;1
2007-11-23 18:00:00Z;1,891333;0;1
2007-11-23 19:00:00Z;1,499667;0;1
2007-11-23 20:00:00Z;0,6056667;0;1
2007-11-23 21:00:00Z;0,2186667;0;1
2007-11-23 22:00:00Z;0,048;0;1
2007-11-23 23:00:00Z;0;0;1
2007-11-24 00:00:00Z;0;0;1
2007-11-24 01:00:00Z;0;0;1
2007-11-24 02:00:00Z;0,773;0;1
2007-11-24 03:00:00Z;3,078;0;1
2007-11-24 04:00:00Z;3,77;0;1
2007-11-24 05:00:00Z;4,158333;0;1
2007-11-24 06:00:00Z;5,917666;0;1
2007-11-24 07:00:00Z;4,953667;0;1
2007-11-24 08:00:00Z;3,751333;0;1
2007-11-24 09:00:00Z;5,034667;0;1
2007-11-24 10:00:00Z;4,575334;0;1
2007-11-24 11:00:00Z;3,540333;0;1
2007-11-24 12:00:00Z;2,552;0;1
2007-11-24 13:00:00Z;2,469666;0;1
2007-11-24 14:00:00Z;0,976;0;1
2007-11-24 15:00:00Z;0;0;1
2007-11-24 16:00:00Z;0,008;0;1
2007-11-24 17:00:00Z;0,8306667;0;1
2007-11-24 18:00:00Z;1,361333;0;1
2007-11-24 19:00:00Z;0;0;1
2007-11-24 20:00:00Z;0,002666667;0;1
2007-11-24 21:00:00Z;0,4536667;0;1
2007-11-24 22:00:00Z;0,327;0;1
2007-11-24 23:00:00Z;0;0;1
2007-11-25 00:00:00Z;0;0;1
2007-11-25 01:00:00Z;0;0;1
2007-11-25 02:00:00Z;0;0;1
2007-11-25 03:00:00Z;0;0;1
2007-11-25 04:00:00Z;0;0;1
2007-11-25 05:00:00Z;0,3;0;1
2007-11-25 06:00:00Z;0,1573333;0;1
2007-11-25 07:00:00Z;2,194;0;1
2007-11-25 08:00:00Z;3,510333;0;1
2007-11-25 09:00:00Z;2,034;0;1
2007-11-25 10:00:00Z;4,921667;0;1
2007-11-25 11:00:00Z;8,144;0;1
2007-11-25 12:00:00Z;10,64033;0;1
2007-11-25 13:00:00Z;5,214333;0;1
2007-11-25 14:00:00Z;4,737334;0;1
2007-11-25 15:00:00Z;2,609333;0;1
2007-11-25 16:00:00Z;5,883;0;1
2007-11-25 17:00:00Z;4,141667;0;1
2007-11-25 18:00:00Z;2,370667;0;1
2007-11-25 19:00:00Z;2,890667;0;1
2007-11-25 20:00:00Z;2,542;0;1
2007-11-25 21:00:00Z;3,945667;0;1
2007-11-25 22:00:00Z;4,652667;0;1
2007-11-25 23:00:00Z;2,746667;0;1
2007-11-26 00:00:00Z;3,860333;0;1
2007-11-26 01:00:00Z;5,027333;0;1
2007-11-26 02:00:00Z;8,049999;0;1
2007-11-26 03:00:00Z;8,743;0;1
2007-11-26 04:00:00Z;5,207667;0;1
2007-11-26 05:00:00Z;4,815667;0;1
2007-11-26 06:00:00Z;2,514333;0;1
2007-11-26 07:00:00Z;4,197667;0;1
2007-11-26 08:00:00Z;3,115;0;1
2007-11-26 09:00:00Z;2,301333;0;1
2007-11-26 10:00:00Z;1,470333;0;1
2007-11-26 11:00:00Z;4,156667;0;1
2007-11-26 12:00:00Z;2,032333;0;1
2007-11-26 13:00:00Z;2,423667;0;1
2007-11-26 14:00:00Z;3,564333;0;1
2007-11-26 15:00:00Z;1,443667;0;1
2007-11-26 16:00:00Z;1,141;0;1
2007-11-26 17:00:00Z;0,812;0;1
2007-11-26 18:00:00Z;1,347333;0;1
2007-11-26 19:00:00Z;0,5196667;0;1
2007-11-26 20:00:00Z;3,006;0;1
2007-11-26 21:00:00Z;4,693666;0;1
2007-11-26 22:00:00Z;5,893667;0;1
2007-11-26 23:00:00Z;6,184;0;1
2007-11-27 00:00:00Z;5,626333;0;1
2007-11-27 01:00:00Z;4,388334;0;1
2007-11-27 02:00:00Z;1,374333;0;1
2007-11-27 03:00:00Z;4,155334;0;1
2007-11-27 04:00:00Z;3,085666;0;1
2007-11-27 05:00:00Z;1,892667;0;1
2007-11-27 06:00:00Z;0,8316667;0;1
2007-11-27 07:00:00Z;0,006;0;1
2007-11-27 08:00:00Z;0,01666667;0;1
2007-11-27 09:00:00Z;0;0;1
2007-11-27 10:00:00Z;2,209;0;1
2007-11-27 11:00:00Z;2,609;0;1
2007-11-27 12:00:00Z;2,348667;0;1
2007-11-27 13:00:00Z;0;0;1
2007-11-27 14:00:00Z;0;0;1
2007-11-27 15:00:00Z;0;0;1
2007-11-27 16:00:00Z;0;0;1
2007-11-27 17:00:00Z;0;0;1
2007-11-27 18:00:00Z;0;0;1
2007-11-27 19:00:00Z;0;0;1
2007-11-27 20:00:00Z;0;0;1
2007-11-27 21:00:00Z;0;0;1
2007-11-27 22:00:00Z;0;0;1
2007-11-27 23:00:00Z;0;0;1
2007-11-28 00:00:00Z;0;0;1
2007-11-28 01:00:00Z;0;0;1
2007-11-28 02:00:00Z;0;0;1
2007-11-28 03:00:00Z;0;0;1
2007-11-28 04:00:00Z;0;0;1
2007-11-28 05:00:00Z;0;0;1
2007-11-28 06:00:00Z;0;0;1
2007-11-28 07:00:00Z;0;0;1
2007-11-28 08:00:00Z;0;0;1
2007-11-28 09:00:00Z;0;0;1
2007-11-28 10:00:00Z;0;0;1
2007-11-28 11:00:00Z;0;0;1
2007-11-28 12:00:00Z;0;0;1
2007-11-28 13:00:00Z;0;0;1
2007-11-28 14:00:00Z;0;0;1
2007-11-28 15:00:00Z;0;0;1
2007-11-28 16:00:00Z;0;0;1
2007-11-28 17:00:00Z;0;0;1
2007-11-28 18:00:00Z;0;0;1
2007-11-28 19:00:00Z;0;0;1
2007-11-28 20:00:00Z;0;0;1
2007-11-28 21:00:00Z;0;0;1
2007-11-28 22:00:00Z;0;0;1
2007-11-28 23:00:00Z;0;0;1
2007-11-29 00:00:00Z;0;0;1
2007-11-29 01:00:00Z;0;0;1
2007-11-29 02:00:00Z;0;0;1
2007-11-29 03:00:00Z;0;0;1
2007-11-29 04:00:00Z;0;0;1
2007-11-29 05:00:00Z;0;0;1
2007-11-29 06:00:00Z;0;0;1
2007-11-29 07:00:00Z;0;0;1
2007-11-29 08:00:00Z;0;0;1
2007-11-29 09:00:00Z;0;0;1
2007-11-29 10:00:00Z;0;0;1
2007-11-29 11:00:00Z;0;0;1
2007-11-29 12:00:00Z;0;0;1
2007-11-29 13:00:00Z;0;0;1
2007-11-29 14:00:00Z;0;0;1
2007-11-29 15:00:00Z;0;0;1
2007-11-29 16:00:00Z;0;0;1
2007-11-29 17:00:00Z;0;0;1
2007-11-29 18:00:00Z;0;0;1
2007-11-29 19:00:00Z;0;0;1
2007-11-29 20:00:00Z;0;0;1
2007-11-29 21:00:00Z;0;0;1
2007-11-29 22:00:00Z;0;0;1
2007-11-29 23:00:00Z;0;0;1
2007-11-30 00:00:00Z;0;0;1
2007-11-30 01:00:00Z;0;0;1
2007-11-30 02:00:00Z;0;0;1
2007-11-30 03:00:00Z;0;0;1
2007-11-30 04:00:00Z;0;0;1
2007-11-30 05:00:00Z;0;0;1
2007-11-30 06:00:00Z;0;0;1
2007-11-30 07:00:00Z;0;0;1
2007-11-30 08:00:00Z;0;0;1
2007-11-30 09:00:00Z;0;0;1
2007-11-30 10:00:00Z;0;0;1
2007-11-30 11:00:00Z;0;0;1
2007-11-30 12:00:00Z;0;0;1
2007-11-30 13:00:00Z;0;0;1
2007-11-30 14:00:00Z;0;0;1
2007-11-30 15:00:00Z;0;0;1
2007-11-30 16:00:00Z;0;0;1
2007-11-30 17:00:00Z;0;0;1
2007-11-30 18:00:00Z;0;0;1
2007-11-30 19:00:00Z;0;0;1
2007-11-30 20:00:00Z;0;0;1
2007-11-30 21:00:00Z;0;0;1
2007-11-30 22:00:00Z;0,004;0;1
2007-11-30 23:00:00Z;0,5066667;0;1
2007-12-01 00:00:00Z;0,2816667;0;1
2007-12-01 01:00:00Z;1,575333;0;1
2007-12-01 02:00:00Z;5,364667;0;1
2007-12-01 03:00:00Z;5,059;0;1
2007-12-01 04:00:00Z;4,686334;0;1
2007-12-01 05:00:00Z;4,974666;0;1
2007-12-01 06:00:00Z;5,428333;0;1
2007-12-01 07:00:00Z;5,921667;0;1
2007-12-01 08:00:00Z;6,062857;0;1
2007-12-01 09:00:00Z;6,148571;0;1
2007-12-01 10:00:00Z;6,259238;0;1
2007-12-01 11:00:00Z;5,118667;0;1
2007-12-01 12:00:00Z;5,108;0;1
2007-12-01 13:00:00Z;4,245;0;1
2007-12-01 14:00:00Z;1,688667;0;1
2007-12-01 15:00:00Z;0;0;1
2007-12-01 16:00:00Z;0;0;1
2007-12-01 17:00:00Z;0;0;1
2007-12-01 18:00:00Z;0;0;1
2007-12-01 19:00:00Z;0;0;1
2007-12-01 20:00:00Z;0;0;1
2007-12-01 21:00:00Z;0;0;1
2007-12-01 22:00:00Z;0;0;1
2007-12-01 23:00:00Z;0;0;1
2007-12-02 00:00:00Z;0;0;1
2007-12-02 01:00:00Z;0;0;1
2007-12-02 02:00:00Z;0,123;0;1
2007-12-02 03:00:00Z;0,2436667;0;1
2007-12-02 04:00:00Z;0;0;1
2007-12-02 05:00:00Z;0;0;1
2007-12-02 06:00:00Z;0,009333333;0;1
2007-12-02 07:00:00Z;0,1073333;0;1
2007-12-02 08:00:00Z;0;0;1
2007-12-02 09:00:00Z;0;0;1
2007-12-02 10:00:00Z;0;0;1
2007-12-02 11:00:00Z;0;0;1
2007-12-02 12:00:00Z;0;0;1
2007-12-02 13:00:00Z;0,09766667;0;1
2007-12-02 14:00:00Z;1,593;0;1
2007-12-02 15:00:00Z;1,524667;0;1
2007-12-02 16:00:00Z;3,110333;0;1
2007-12-02 17:00:00Z;3,873333;0;1
2007-12-02 18:00:00Z;3,289667;0;1
2007-12-02 19:00:00Z;2,904;0;1
2007-12-02 20:00:00Z;2,045667;0;1
2007-12-02 21:00:00Z;1,316;0;1
2007-12-02 22:00:00Z;2,096333;0;1
2007-12-02 23:00:00Z;0,3326667;0;1
2007-12-03 00:00:00Z;0,071;0;1
2007-12-03 01:00:00Z;1,757;0;1
2007-12-03 02:00:00Z;2,059333;0;1
2007-12-03 03:00:00Z;2,816334;0;1
2007-12-03 04:00:00Z;4,625333;0;1
2007-12-03 05:00:00Z;3,701667;0;1
2007-12-03 06:00:00Z;4,37;0;1
2007-12-03 07:00:00Z;4,647666;0;1
2007-12-03 08:00:00Z;4,415334;0;1
2007-12-03 09:00:00Z;3,595666;0;1
2007-12-03 10:00:00Z;1,284333;0;1
2007-12-03 11:00:00Z;2,482667;0;1
2007-12-03 12:00:00Z;2,418;0;1
2007-12-03 13:00:00Z;2,421;0;1
2007-12-03 14:00:00Z;2,237;0;1
2007-12-03 15:00:00Z;1,685667;0;1
2007-12-03 16:00:00Z;1,340333;0;1
2007-12-03 17:00:00Z;2,62;0;1
2007-12-03 18:00:00Z;2,301333;0;1
2007-12-03 19:00:00Z;2,309667;0;1
2007-12-03 20:00:00Z;2,375;0;1
2007-12-03 21:00:00Z;1,717;0;1
2007-12-03 22:00:00Z;1,965667;0;1
2007-12-03 23:00:00Z;;0;1
2007-12-04 00:00:00Z;0,6133333;0;1
2007-12-04 01:00:00Z;-0,03;0;1
2007-12-04 02:00:00Z;0;0;1
2007-12-04 03:00:00Z;0,1326667;0;1
2007-12-04 04:00:00Z;16,45067;0;1
2007-12-04 05:00:00Z;0,08333334;0;1
2007-12-04 06:00:00Z;0;0;1
2007-12-04 07:00:00Z;0;0;1
2007-12-04 08:00:00Z;0;0;1
2007-12-04 09:00:00Z;0;0;1
2007-12-04 10:00:00Z;0;0;1
2007-12-04 11:00:00Z;0;0;1
2007-12-04 12:00:00Z;0,2066667;0;1
2007-12-04 13:00:00Z;0,1266667;0;1
2007-12-04 14:00:00Z;0;0;1
2007-12-04 15:00:00Z;0;0;1
2007-12-04 16:00:00Z;0;0;1
2007-12-04 17:00:00Z;0;0;1
2007-12-04 18:00:00Z;0,001333333;0;1
2007-12-04 19:00:00Z;0,01533333;0;1
2007-12-04 20:00:00Z;0;0;1
2007-12-04 21:00:00Z;0;0;1
2007-12-04 22:00:00Z;0,355;0;1
2007-12-04 23:00:00Z;0,5616667;0;1
2007-12-05 00:00:00Z;0;0;1
2007-12-05 01:00:00Z;0;0;1
2007-12-05 02:00:00Z;0;0;1
2007-12-05 03:00:00Z;0;0;1
2007-12-05 04:00:00Z;0;0;1
2007-12-05 05:00:00Z;0,273;0;1
2007-12-05 06:00:00Z;4,801333;0;1
2007-12-05 07:00:00Z;4,437667;0;1
2007-12-05 08:00:00Z;5,149;0;1
2007-12-05 09:00:00Z;5,151667;0;1
2007-12-05 10:00:00Z;5,966333;0;1
2007-12-05 11:00:00Z;5,126334;0;1
2007-12-05 12:00:00Z;5,982333;0;1
2007-12-05 13:00:00Z;3,901666;0;1
2007-12-05 14:00:00Z;1,791;0;1
2007-12-05 15:00:00Z;1,250667;0;1
2007-12-05 16:00:00Z;2,902;0;1
2007-12-05 17:00:00Z;3,179;0;1
2007-12-05 18:00:00Z;6,101;0;1
2007-12-05 19:00:00Z;7,812667;0;1
2007-12-05 20:00:00Z;4,276;0;1
2007-12-05 21:00:00Z;1,94;0;1
2007-12-05 22:00:00Z;3,800333;0;1
2007-12-05 23:00:00Z;3,43;0;1
2007-12-06 00:00:00Z;2,454667;0;1
2007-12-06 01:00:00Z;2,27;0;1
2007-12-06 02:00:00Z;1,354333;0;1
2007-12-06 03:00:00Z;2,081666;0;1
2007-12-06 04:00:00Z;1,609;0;1
2007-12-06 05:00:00Z;0;0;1
2007-12-06 06:00:00Z;0;0;1
2007-12-06 07:00:00Z;0;0;1
2007-12-06 08:00:00Z;0;0;1
2007-12-06 09:00:00Z;0;0;1
2007-12-06 10:00:00Z;0;0;1
2007-12-06 11:00:00Z;0;0;1
2007-12-06 12:00:00Z;0;0;1
2007-12-06 13:00:00Z;0;0;1
2007-12-06 14:00:00Z;0;0;1
2007-12-06 15:00:00Z;0;0;1
2007-12-06 16:00:00Z;0;0;1
2007-12-06 17:00:00Z;0;0;1
2007-12-06 18:00:00Z;0;0;1
2007-12-06 19:00:00Z;0;0;1
2007-12-06 20:00:00Z;0;0;1
2007-12-06 21:00:00Z;0;0;1
2007-12-06 22:00:00Z;0;0;1
2007-12-06 23:00:00Z;0;0;1
2007-12-07 00:00:00Z;0;0;1
2007-12-07 01:00:00Z;0;0;1
2007-12-07 02:00:00Z;0;0;1
2007-12-07 03:00:00Z;0;0;1
2007-12-07 04:00:00Z;0;0;1
2007-12-07 05:00:00Z;0;0;1
2007-12-07 06:00:00Z;0;0;1
2007-12-07 07:00:00Z;0;0;1
2007-12-07 08:00:00Z;0;0;1
2007-12-07 09:00:00Z;0;0;1
2007-12-07 10:00:00Z;0;0;1
2007-12-07 11:00:00Z;0;0;1
2007-12-07 12:00:00Z;0;0;1
2007-12-07 13:00:00Z;0;0;1
2007-12-07 14:00:00Z;0;0;1
2007-12-07 15:00:00Z;0;0;1
2007-12-07 16:00:00Z;0;0;1
2007-12-07 17:00:00Z;0;0;1
2007-12-07 18:00:00Z;0;0;1
2007-12-07 19:00:00Z;0;0;1
2007-12-07 20:00:00Z;0;0;1
2007-12-07 21:00:00Z;0;0;1
2007-12-07 22:00:00Z;0;0;1
2007-12-07 23:00:00Z;0;0;1
2007-12-08 00:00:00Z;0;0;1
2007-12-08 01:00:00Z;0;0;1
2007-12-08 02:00:00Z;0;0;1
2007-12-08 03:00:00Z;0;0;1
2007-12-08 04:00:00Z;0;0;1
2007-12-08 05:00:00Z;0;0;1
2007-12-08 06:00:00Z;0,9406667;0;1
2007-12-08 07:00:00Z;4,210667;0;1
2007-12-08 08:00:00Z;3,335333;0;1
2007-12-08 09:00:00Z;0,42;0;1
2007-12-08 10:00:00Z;1,561667;0;1
2007-12-08 11:00:00Z;2,372;0;1
2007-12-08 12:00:00Z;1,395333;0;1
2007-12-08 13:00:00Z;1,764333;0;1
2007-12-08 14:00:00Z;0;0;1
2007-12-08 15:00:00Z;0,08333334;0;1
2007-12-08 16:00:00Z;0;0;1
2007-12-08 17:00:00Z;0,002666667;0;1
2007-12-08 18:00:00Z;2,811333;0;1
2007-12-08 19:00:00Z;2,839333;0;1
2007-12-08 20:00:00Z;4,073667;0;1
2007-12-08 21:00:00Z;4,767667;0;1
2007-12-08 22:00:00Z;3,822667;0;1
2007-12-08 23:00:00Z;3,217667;0;1
2007-12-09 00:00:00Z;1,223667;0;1
2007-12-09 01:00:00Z;2,627333;0;1
2007-12-09 02:00:00Z;1,768;0;1
2007-12-09 03:00:00Z;3,011;0;1
2007-12-09 04:00:00Z;3,192333;0;1
2007-12-09 05:00:00Z;3,595666;0;1
2007-12-09 06:00:00Z;3,484667;0;1
2007-12-09 07:00:00Z;3,136333;0;1
2007-12-09 08:00:00Z;3,231333;0;1
2007-12-09 09:00:00Z;4,257;0;1
2007-12-09 10:00:00Z;3,555333;0;1
2007-12-09 11:00:00Z;3,405334;0;1
2007-12-09 12:00:00Z;2,893333;0;1
2007-12-09 13:00:00Z;2,482667;0;1
2007-12-09 14:00:00Z;2,296667;0;1
2007-12-09 15:00:00Z;1,504333;0;1
2007-12-09 16:00:00Z;0,527;0;1
2007-12-09 17:00:00Z;2,282667;0;1
2007-12-09 18:00:00Z;2,983333;0;1
2007-12-09 19:00:00Z;3,694667;0;1
2007-12-09 20:00:00Z;3,889667;0;1
2007-12-09 21:00:00Z;3,387;0;1
2007-12-09 22:00:00Z;2,413667;0;1
2007-12-09 23:00:00Z;3,027;0;1
2007-12-10 00:00:00Z;1,746667;0;1
2007-12-10 01:00:00Z;0,7848333;0;1
2007-12-10 02:00:00Z;0,1985;0;1
2007-12-10 03:00:00Z;0;0;1
2007-12-10 04:00:00Z;0;0;1
2007-12-10 05:00:00Z;0;0;1
2007-12-10 06:00:00Z;0,295;0;1
2007-12-10 07:00:00Z;1,221667;0;1
2007-12-10 08:00:00Z;1,623;0;1
2007-12-10 09:00:00Z;3,07625;0;1
2007-12-10 10:00:00Z;3,069667;0;1
2007-12-10 11:00:00Z;2,698416;0;1
2007-12-10 12:00:00Z;0,5270833;0;1
2007-12-10 13:00:00Z;0,8219166;0;1
2007-12-10 14:00:00Z;1,183667;0;1
2007-12-10 15:00:00Z;1,646583;0;1
2007-12-10 16:00:00Z;1,617917;0;1
2007-12-10 17:00:00Z;1,624833;0;1
2007-12-10 18:00:00Z;1,885833;0;1
2007-12-10 19:00:00Z;2,6995;0;1
2007-12-10 20:00:00Z;0,5253333;0;1
2007-12-10 21:00:00Z;0;0;1
2007-12-10 22:00:00Z;0;0;1
2007-12-10 23:00:00Z;0;0;1
2007-12-11 00:00:00Z;0;0;1
2007-12-11 01:00:00Z;0;0;1
2007-12-11 02:00:00Z;0;0;1
2007-12-11 03:00:00Z;0;0;1
2007-12-11 04:00:00Z;0,05;0;1
2007-12-11 05:00:00Z;0,7129167;0;1
2007-12-11 06:00:00Z;0,02041667;0;1
2007-12-11 07:00:00Z;0;0;1
2007-12-11 08:00:00Z;0;0;1
2007-12-11 09:00:00Z;-0,3333333;0;1
2007-12-11 10:00:00Z;0,1333333;0;1
2007-12-11 11:00:00Z;0;0;1
2007-12-11 12:00:00Z;0;0;1
2007-12-11 13:00:00Z;9,95;0;1
2007-12-11 14:00:00Z;0,29125;0;1
2007-12-11 15:00:00Z;1,05875;0;1
2007-12-11 16:00:00Z;0,4;0;1
2007-12-11 17:00:00Z;0;0;1
2007-12-11 18:00:00Z;0;0;1
2007-12-11 19:00:00Z;0,8333333;0;1
2007-12-11 20:00:00Z;0,095;0;1
2007-12-11 21:00:00Z;2,682167;0;1
2007-12-11 22:00:00Z;0,5576667;0;1
2007-12-11 23:00:00Z;1,285167;0;1
2007-12-12 00:00:00Z;0,3775833;0;1
2007-12-12 01:00:00Z;1,091083;0;1
2007-12-12 02:00:00Z;2,01425;0;1
2007-12-12 03:00:00Z;1,080417;0;1
2007-12-12 04:00:00Z;0,15;0;1
2007-12-12 05:00:00Z;0;0;1
2007-12-12 06:00:00Z;0;0;1
2007-12-12 07:00:00Z;0,737;0;1
2007-12-12 08:00:00Z;1,063;0;1
2007-12-12 09:00:00Z;0,7906666;0;1
2007-12-12 10:00:00Z;0,5298372;0;1
2007-12-12 11:00:00Z;1,345329;0;1
2007-12-12 12:00:00Z;1,359667;0;1
2007-12-12 13:00:00Z;1,445;0;1
2007-12-12 14:00:00Z;2,245583;0;1
2007-12-12 15:00:00Z;3,325333;0;1
2007-12-12 16:00:00Z;1,779833;0;1
2007-12-12 17:00:00Z;0,1918611;0;1
2007-12-12 18:00:00Z;1,202722;0;1
2007-12-12 19:00:00Z;0;0;1
2007-12-12 20:00:00Z;1,422333;0;1
2007-12-12 21:00:00Z;2,743;0;1
2007-12-12 22:00:00Z;1,001333;0;1
2007-12-12 23:00:00Z;0,1833333;0;1
2007-12-13 00:00:00Z;1,279667;0;1
2007-12-13 01:00:00Z;0,1036667;0;1
2007-12-13 02:00:00Z;0;0;1
2007-12-13 03:00:00Z;0;0;1
2007-12-13 04:00:00Z;0;0;1
2007-12-13 05:00:00Z;0;0;1
2007-12-13 06:00:00Z;0;0;1
2007-12-13 07:00:00Z;0;0;1
2007-12-13 08:00:00Z;0;0;1
2007-12-13 09:00:00Z;0;0;1
2007-12-13 10:00:00Z;0;0;1
2007-12-13 11:00:00Z;0;0;1
2007-12-13 12:00:00Z;0;0;1
2007-12-13 13:00:00Z;0,03333334;0;1
2007-12-13 14:00:00Z;0;0;1
2007-12-13 15:00:00Z;0;0;1
2007-12-13 16:00:00Z;0;0;1
2007-12-13 17:00:00Z;0;0;1
2007-12-13 18:00:00Z;0;0;1
2007-12-13 19:00:00Z;0;0;1
2007-12-13 20:00:00Z;0,2043333;0;1
2007-12-13 21:00:00Z;0,6653333;0;1
2007-12-13 22:00:00Z;2,313667;0;1
2007-12-13 23:00:00Z;0;0;1
2007-12-14 00:00:00Z;0,012;0;1
2007-12-14 01:00:00Z;1,08425;0;1
2007-12-14 02:00:00Z;0,02041667;0;1
2007-12-14 03:00:00Z;0;0;1
2007-12-14 04:00:00Z;0;0;1
2007-12-14 05:00:00Z;0;0;1
2007-12-14 06:00:00Z;0;0;1
2007-12-14 07:00:00Z;0;0;1
2007-12-14 08:00:00Z;0;0;1
2007-12-14 09:00:00Z;0;0;1
2007-12-14 10:00:00Z;0;0;1
2007-12-14 11:00:00Z;0;0;1
2007-12-14 12:00:00Z;0;0;1
2007-12-14 13:00:00Z;0;0;1
2007-12-14 14:00:00Z;0;0;1
2007-12-14 15:00:00Z;0;0;1
2007-12-14 16:00:00Z;0;0;1
2007-12-14 17:00:00Z;0;0;1
2007-12-14 18:00:00Z;0;0;1
2007-12-14 19:00:00Z;0;0;1
2007-12-14 20:00:00Z;0;0;1
2007-12-14 21:00:00Z;0;0;1
2007-12-14 22:00:00Z;0;0;1
2007-12-14 23:00:00Z;0,66225;0;1
2007-12-15 00:00:00Z;0,6544167;0;1
2007-12-15 01:00:00Z;0,49;0;1
2007-12-15 02:00:00Z;1,593333;0;1
2007-12-15 03:00:00Z;0;0;1
2007-12-15 04:00:00Z;0;0;1
2007-12-15 05:00:00Z;0,35;0;1
2007-12-15 06:00:00Z;1,351333;0;1
2007-12-15 07:00:00Z;0,06533334;0;1
2007-12-15 08:00:00Z;0;0;1
2007-12-15 09:00:00Z;0;0;1
2007-12-15 10:00:00Z;0;0;1
2007-12-15 11:00:00Z;0;0;1
2007-12-15 12:00:00Z;0;0;1
2007-12-15 13:00:00Z;0;0;1
2007-12-15 14:00:00Z;0;0;1
2007-12-15 15:00:00Z;0;0;1
2007-12-15 16:00:00Z;0;0;1
2007-12-15 17:00:00Z;0;0;1
2007-12-15 18:00:00Z;0;0;1
2007-12-15 19:00:00Z;0,03333334;0;1
2007-12-15 20:00:00Z;0,2666667;0;1
2007-12-15 21:00:00Z;0;0;1
2007-12-15 22:00:00Z;0;0;1
2007-12-15 23:00:00Z;0;0;1
2007-12-16 00:00:00Z;0;0;1
2007-12-16 01:00:00Z;1,577083;0;1
2007-12-16 02:00:00Z;2,139583;0;1
2007-12-16 03:00:00Z;0;0;1
2007-12-16 04:00:00Z;0,02816666;0;1
2007-12-16 05:00:00Z;0,7626667;0;1
2007-12-16 06:00:00Z;2,95325;0;1
2007-12-16 07:00:00Z;0,4559167;0;1
2007-12-16 08:00:00Z;0;0;1
2007-12-16 09:00:00Z;0;0;1
2007-12-16 10:00:00Z;0;0;1
2007-12-16 11:00:00Z;0;0;1
2007-12-16 12:00:00Z;0;0;1
2007-12-16 13:00:00Z;0;0;1
