date,MG,NB,SM,FL,OD,VS,FN,OV,LV,SV,AS,FB,SJ,SB,PEAK
2014-01-01 00:00:00,3.3906584,4.643582,7.0531373,4.1616144,2.5181134,0.8800979,8.293139,8.141905,6.473581,15.315597,3.0671442,2.8510149,4.662321,12.107483,11.524715
2014-01-01 01:00:00,2.8146346,5.4270196,7.914694,2.4545305,0.56920916,1.1636488,8.685279,7.246249,7.856294,14.275134,1.2884058,0.5330249,5.595418,11.325014,11.274612
2014-01-01 02:00:00,3.747524,4.881933,8.21652,2.9932892,1.1828593,3.0423791,4.6403775,8.446416,6.4543705,9.730966,2.9172676,3.929665,7.9190245,10.305497,9.392873
2014-01-01 03:00:00,2.6078598,4.020854,6.926862,1.9301541,3.3112762,2.1416287,9.827966,8.704155,8.041444,10.229462,1.3946003,3.4000742,7.30511,8.782561,8.362257
2014-01-01 04:00:00,2.205998,2.6339233,6.285848,2.0846536,3.1044586,1.8354927,8.312158,6.184563,7.969949,8.946043,1.6846894,3.0489767,5.519825,7.2642198,8.204028
2014-01-01 05:00:00,2.093238,2.7820463,6.449506,1.2988923,3.4063256,2.0475633,8.004433,7.1562204,7.8376126,8.5857115,1.976902,2.2285612,7.1481204,7.2844386,7.688326
2014-01-01 06:00:00,1.7971154,2.77073,5.2958546,0.55230546,2.2954512,0.3113061,4.5280814,8.467791,5.100503,9.387661,1.2481823,2.5029502,7.934057,7.2874756,11.446538
2014-01-01 07:00:00,1.8028136,1.4998088,7.4067984,1.5530865,1.4604437,1.5662533,6.9035673,6.3728695,7.0504847,8.664089,2.0329866,3.4420714,4.124578,7.074665,12.143693
2014-01-01 08:00:00,2.9864094,5.3566117,7.66729,2.861674,1.7607028,0.45365015,4.6794696,5.652247,7.0224113,5.4217467,1.1613369,4.6225324,2.6692653,7.0066786,10.698173
2014-01-01 09:00:00,3.0286791,2.008128,5.2315683,0.96954376,5.0202513,3.4163916,6.633945,2.5974715,5.880281,9.749832,0.8006423,3.7453525,3.9625504,7.718016,10.68675
2014-01-01 10:00:00,0.85989374,2.623503,6.058532,1.4907551,4.963935,0.91360945,8.942103,11.386515,6.416479,1.6480108,0.78606683,7.3413095,4.070597,7.5204554,12.160745
2014-01-01 11:00:00,2.4433992,0.56515604,4.796912,2.2796361,3.2418861,1.3933983,11.511837,10.009123,4.948083,7.9560413,1.3140358,4.096232,4.3704815,8.925895,12.791371
2014-01-01 12:00:00,2.8061798,1.5741664,4.702245,2.3726242,1.6588844,1.2960148,10.307332,6.719608,4.1336036,6.6438017,0.59859586,2.574274,3.3615422,9.39193,12.670833
2014-01-01 13:00:00,1.3723619,4.316784,7.4177213,1.7451526,4.3403845,1.0603694,10.326338,5.2738223,5.638585,8.429187,2.7779286,3.4739819,3.982891,10.229815,11.059297
2014-01-01 14:00:00,1.7252415,6.0477567,7.31381,0.9140511,4.428623,0.464256,4.2121186,6.355432,7.3390255,11.78116,1.2322153,2.7916033,2.9661949,10.22249,10.947634
2014-01-01 15:00:00,3.619363,6.091075,7.6983232,0.33817008,3.934638,3.6611314,5.4284997,7.7588162,4.8091464,13.262624,3.8839047,2.8283856,3.7653334,11.083824,11.173985
2014-01-01 16:00:00,3.6570122,6.1875334,8.27758,1.2491969,5.68583,5.313055,6.147526,9.153045,4.892738,13.271746,6.8300233,2.4630725,6.486618,10.862042,12.436319
2014-01-01 17:00:00,4.094596,6.3157396,9.142961,1.2461228,6.545716,5.6804566,5.637257,9.469172,4.2126713,11.977444,5.0606637,5.3638077,5.0942364,12.33501,13.766395
2014-01-01 18:00:00,3.520437,5.6829114,8.868342,0.56175923,6.1030498,4.882823,3.23997,9.289397,4.2317486,12.063482,7.0558577,5.2648525,3.0817063,11.814523,12.852087
2014-01-01 19:00:00,2.9189813,6.128747,8.278539,0.8717775,3.5741775,2.3921816,4.957795,8.205523,5.081804,12.559968,5.9741993,2.8897874,0.821455,13.454043,12.043542
2014-01-01 20:00:00,3.064585,5.0162716,7.134165,2.7364538,1.9783211,3.5713186,6.728731,7.345349,7.5662594,10.900648,3.143509,1.0416267,8.572513,12.407385,10.130306
2014-01-01 21:00:00,3.1582205,5.139868,9.013172,2.936262,2.4249892,3.3314312,8.396054,5.223129,5.192597,11.385273,3.0753412,3.4263883,8.044101,12.347177,9.12371
2014-01-01 22:00:00,2.2631922,2.6782079,6.036219,1.0831901,2.4041312,0.5951143,7.411708,5.91999,7.0942206,8.328644,0.9087213,2.910213,4.0254264,7.9050283,8.491087
2014-01-01 23:00:00,1.3211434,3.3867416,4.885689,0.20033072,3.0232816,0.61467445,6.591728,5.3349724,7.9892526,7.9099708,1.1567477,3.223032,7.028236,6.859289,9.05989
2014-01-02 00:00:00,2.6269467,4.6043577,7.5468554,4.271754,5.9138656,5.7781234,5.9759903,6.568108,7.388649,8.477356,7.2267075,11.8804865,2.9166574,6.3874354,11.50227
2014-01-02 01:00:00,2.681389,6.2337832,8.569846,0.80001056,4.075894,7.40165,3.8483934,7.0580215,8.072461,11.563701,6.582744,1.9220397,6.3109746,10.441492,13.296989
2014-01-02 02:00:00,1.3728615,7.8770156,9.670519,3.3897753,4.7375984,9.620801,10.776702,8.276548,8.487628,9.597842,7.891553,9.837314,4.6218243,12.571624,14.305326
2014-01-02 03:00:00,2.042767,7.4431663,8.423874,4.8046427,4.685629,5.4055223,13.3153515,12.514361,7.475856,8.824376,7.6012444,14.655208,5.742082,13.582019,14.764888
2014-01-02 04:00:00,5.9497533,6.7608013,7.79005,8.321125,5.5439916,4.287099,5.467277,6.2245326,10.399137,11.449626,5.5264473,15.90702,2.514228,13.875854,15.540899
2014-01-02 05:00:00,4.997858,6.372812,8.454318,2.2183323,5.3018994,2.8228943,9.291936,5.720721,8.198241,12.691775,4.284309,14.4475975,6.150426,17.118807,17.45378
2014-01-02 06:00:00,2.5912554,8.259787,9.7665415,2.7220085,3.8931427,4.135286,13.965258,11.111291,9.075415,12.20045,4.5324707,16.739357,6.9525814,19.66096,17.70003
2014-01-02 07:00:00,1.5812981,9.787571,12.14125,2.258698,0.70076036,5.45141,13.833144,11.28215,10.190549,10.6531725,4.5095997,15.402262,9.287359,19.608517,15.462017
2014-01-02 08:00:00,3.823259,8.474225,12.142843,3.5504048,6.7726717,10.903533,5.1770225,13.077923,7.4734526,15.874147,5.334573,1.8740369,6.0858984,16.277279,16.950674
2014-01-02 09:00:00,2.3388593,7.1614995,10.62262,3.042329,6.826329,7.916565,13.444323,12.444418,7.414885,18.658327,4.417804,2.1872978,7.2711697,16.637764,15.921969
2014-01-02 10:00:00,2.2358484,6.0327034,8.639219,3.4376998,5.0445495,8.167438,14.297472,13.264519,8.7233,15.903708,4.336612,4.0364704,6.370515,15.860384,17.63465
2014-01-02 11:00:00,3.6716595,8.549993,5.1719313,2.1516726,4.7598295,5.1743526,1.8985766,13.925536,7.915006,13.565975,4.7497406,8.226103,2.2265484,17.562698,15.675612
2014-01-02 12:00:00,3.3051467,8.60989,4.468247,1.9670085,8.658158,7.780156,10.705305,11.856979,11.495591,13.572154,2.8440835,1.7903475,13.157695,15.249737,12.197163
2014-01-02 13:00:00,5.158742,7.5479455,4.140051,4.410909,6.5703626,4.9276104,16.403414,12.09981,10.16975,14.162528,1.4770994,2.9843524,10.098095,16.682003,12.898696
2014-01-02 14:00:00,4.4464293,6.675006,5.0245147,3.99401,3.9293988,5.339745,15.454206,11.735904,9.533143,13.819472,3.384001,6.4979196,8.322615,15.219081,12.668411
2014-01-02 15:00:00,4.1014676,6.9338617,4.860686,3.7033176,3.5532825,7.754969,13.956901,11.748936,8.458383,11.741756,5.464457,6.385677,13.177107,13.565248,9.356932
2014-01-02 16:00:00,2.0794315,4.324566,5.247405,2.380066,3.4796162,4.1307135,2.2478087,8.87695,7.7141523,12.814208,2.9698932,2.823995,13.043691,11.625316,12.076887
2014-01-02 17:00:00,1.0035789,4.4045873,4.379153,2.078549,3.828116,1.4586842,5.348371,8.05258,8.453457,13.100827,2.8931823,4.2412534,11.884708,11.527252,10.745684
2014-01-02 18:00:00,0.82718474,4.77459,4.583043,2.4887216,4.329997,0.90995836,5.186172,8.18239,7.9540067,11.424335,2.8754463,2.7393768,10.239719,9.631427,12.190894
2014-01-02 19:00:00,3.151101,6.041202,6.5688353,2.561089,3.3417373,0.5786609,2.104342,10.048534,4.899544,10.831137,1.728826,5.022784,10.824657,8.842064,11.91003
2014-01-02 20:00:00,2.34688,9.698188,12.412707,2.4637716,2.4889543,5.9187303,14.578861,10.899168,10.172253,9.933272,2.0242085,14.743896,11.322048,21.08901,15.643798
2014-01-02 21:00:00,6.6377726,10.792896,12.568471,2.9691234,5.250911,4.308078,15.48202,13.379525,8.766599,11.018211,4.4615026,1.9021988,6.5192876,18.929522,18.360966
2014-01-02 22:00:00,4.4690804,4.4352283,5.32874,1.5086191,4.083395,7.1466284,9.386668,10.379454,8.23294,12.9615,6.012147,5.683217,12.529599,11.379705,10.44535
2014-01-02 23:00:00,2.4309857,4.8734365,5.9657445,4.354981,3.3396952,6.4141917,7.165215,9.996759,8.188862,13.1469,3.4775653,4.661362,11.907173,10.70375,11.320165
2014-01-03 00:00:00,1.8342549,4.1822295,7.095781,2.3793275,4.621129,4.8628416,4.0567417,8.299547,6.634614,8.708706,5.868012,5.0178757,6.347013,7.489433,11.150226
2014-01-03 01:00:00,2.944302,3.2658944,5.0627522,2.965672,3.0707412,5.485739,5.6012373,7.3947244,6.7081504,10.121747,3.8878245,2.0577185,3.049426,8.865851,10.290362
2014-01-03 02:00:00,3.244965,2.4587586,5.363631,2.3440213,3.0528321,4.0721517,4.673943,6.757235,6.4608574,10.071893,1.7830725,2.6110904,3.6468978,9.648188,10.215764
